date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-06-23,37.6100006,37.6199989,36.9099998,37.4099998,37.4099998,3.0163E7,3.0163E7,-0.2,-0.532,37.31333,"June 23, 22",-0.00532
2022-06-22,37.3300018,37.7700005,37.2200012,37.3800011,37.3800011,3.2571E7,3.2571E7,0.05,0.134,37.45667,"June 22, 22",0.00134
2022-06-21,37.3600006,38.0299988,37.3300018,37.7299995,37.7299995,3.40049E7,3.40049E7,0.37,0.99,37.69667,"June 21, 22",0.0099
2022-06-17,37.4799995,38.1199989,36.5999985,36.9700012,36.9700012,7.13932E7,7.13932E7,-0.51,-1.361,37.23,"June 17, 22",-0.01361
2022-06-16,37.7000008,37.7900009,36.9300003,37.3400002,37.3400002,4.55765E7,4.55765E7,-0.36,-0.955,37.35333,"June 16, 22",-0.00955
2022-06-15,38.5600014,39.1699982,37.9199982,38.6500015,38.6500015,3.76523E7,3.76523E7,0.09,0.233,38.58,"June 15, 22",0.00233
2022-06-14,38.0099983,38.2000008,37.5400009,37.9300003,37.9300003,3.13517E7,3.13517E7,-0.08,-0.21,37.89,"June 14, 22",-0.0021
2022-06-13,38.5499992,38.8100014,37.6699982,37.7700005,37.7700005,5.03359E7,5.03359E7,-0.78,-2.023,38.08333,"June 13, 22",-0.02023
2022-06-10,39.8499985,40.0800018,39.1800003,39.1800003,39.1800003,4.30662E7,4.30662E7,-0.67,-1.681,39.48,"June 10, 22",-0.01681
2022-06-09,41.0099983,41.3499985,40.0099983,40.0099983,40.0099983,3.90472E7,3.90472E7,-1.0,-2.438,40.45667,"June 09, 22",-0.02438
2022-06-08,42.25,42.2599983,41.0299988,41.2299995,41.2299995,5.96499E7,5.96499E7,-1.02,-2.414,41.50667,"June 08, 22",-0.02414
2022-06-07,43.0600014,43.5900002,42.6599998,43.5299988,43.5299988,2.51687E7,2.51687E7,0.47,1.092,43.26,"June 07, 22",0.01092
2022-06-06,43.8100014,44.0400009,43.0800018,43.3400002,43.3400002,2.54371E7,2.54371E7,-0.47,-1.073,43.48667,"June 06, 22",-0.01073
2022-06-03,44.1100006,44.25,43.3400002,43.3899994,43.3899994,3.31747E7,3.31747E7,-0.72,-1.632,43.66,"June 03, 22",-0.01632
2022-06-02,44.1899986,44.8800011,43.9399986,44.8400002,44.8400002,2.87276E7,2.87276E7,0.65,1.471,44.55333,"June 02, 22",0.01471
2022-06-01,44.7700005,44.9300003,43.5299988,44.1100006,44.1100006,2.98855E7,2.98855E7,-0.66,-1.474,44.19,"June 01, 22",-0.01474
2022-05-31,44.25,44.75,43.6500015,44.4199982,44.4199982,4.11115E7,4.11115E7,0.17,0.384,44.27333,"May 31, 22",0.00384
2022-05-27,43.5900002,44.5499992,43.5499992,44.5499992,44.5499992,3.05533E7,3.05533E7,0.96,2.202,44.21667,"May 27, 22",0.02202
2022-05-26,42.1699982,43.6800003,42.0800018,43.4799995,43.4799995,2.88267E7,2.88267E7,1.31,3.106,43.08,"May 26, 22",0.03106
2022-05-25,41.4399986,42.5200005,41.3899994,42.2000008,42.2000008,2.62831E7,2.62831E7,0.76,1.834,42.03667,"May 25, 22",0.01834
2022-05-24,41.7000008,41.8899994,41.0999985,41.6699982,41.6699982,2.98375E7,2.98375E7,-0.03,-0.072,41.55333,"May 24, 22",-7.2E-4
2022-05-23,41.6899986,42.25,41.3300018,42.0,42.0,2.71995E7,2.71995E7,0.31,0.744,41.86,"May 23, 22",0.00744
2022-05-20,42.25,42.2900009,40.3100014,41.6500015,41.6500015,4.48023E7,4.48023E7,-0.6,-1.42,41.41667,"May 20, 22",-0.0142
2022-05-19,42.3199997,42.7000008,41.7200012,42.0099983,42.0099983,2.9181E7,2.9181E7,-0.31,-0.733,42.14333,"May 19, 22",-0.00733
2022-05-18,43.9799995,43.9799995,42.2200012,42.3499985,42.3499985,3.52184E7,3.52184E7,-1.63,-3.706,42.85,"May 18, 22",-0.03706
2022-05-17,43.8199997,44.4199982,43.6500015,44.4000015,44.4000015,2.85966E7,2.85966E7,0.58,1.324,44.15667,"May 17, 22",0.01324
2022-05-16,43.4199982,43.6100006,42.7900009,43.0800018,43.0800018,2.50719E7,2.50719E7,-0.34,-0.783,43.16,"May 16, 22",-0.00783
2022-05-13,43.4199982,43.8400002,42.9700012,43.5999985,43.5999985,3.20341E7,3.20341E7,0.18,0.415,43.47,"May 13, 22",0.00415
2022-05-12,42.7299995,42.9099998,42.0099983,42.8400002,42.8400002,4.23296E7,4.23296E7,0.11,0.257,42.58667,"May 12, 22",0.00257
2022-05-11,44.0200005,44.2900009,42.7799988,42.8300018,42.8300018,4.03517E7,4.03517E7,-1.19,-2.703,43.3,"May 11, 22",-0.02703
2022-05-10,44.3499985,44.7400017,43.5,44.0099983,44.0099983,4.277E7,4.277E7,-0.34,-0.767,44.08333,"May 10, 22",-0.00767
2022-05-09,43.8100014,44.2000008,42.8699989,43.0699997,43.0699997,4.49258E7,4.49258E7,-0.74,-1.689,43.38,"May 09, 22",-0.01689
2022-05-06,44.4900017,45.1500015,43.8400002,44.2999992,44.2999992,4.09166E7,4.09166E7,-0.19,-0.427,44.43,"May 06, 22",-0.00427
2022-05-05,45.5999985,45.9099998,44.1300011,44.5999985,44.5999985,5.29967E7,5.29967E7,-1.0,-2.193,44.88,"May 05, 22",-0.02193
2022-05-04,45.0600014,46.6399994,44.4099998,46.5400009,46.1749992,4.46256E7,4.46256E7,1.115,2.474,45.74167,"May 04, 22",0.02474
2022-05-03,44.7900009,45.4900017,44.2299995,45.0600014,44.7066078,4.01584E7,4.01584E7,-0.08339,-0.186,44.80887,"May 03, 22",-0.00186
2022-05-02,43.7200012,44.9900017,43.5099983,44.9599991,44.6073914,4.54465E7,4.54465E7,0.88739,2.03,44.36913,"May 02, 22",0.0203
2022-04-29,44.9900017,45.3600006,43.5,43.5900002,43.2481346,7.07659E7,7.07659E7,-1.74187,-3.872,44.03605,"April 29, 22",-0.03872
2022-04-28,45.7900009,47.2700005,45.5400009,46.8400002,46.4726486,4.1097E7,4.1097E7,0.68265,1.491,46.42755,"April 28, 22",0.01491
2022-04-27,45.4799995,46.0600014,45.0099983,45.2200012,44.8653526,2.83209E7,2.83209E7,-0.61465,-1.351,45.31178,"April 27, 22",-0.01351
2022-04-26,46.6899986,46.8400002,45.5099983,45.5200005,45.1629982,3.53566E7,3.53566E7,-1.527,-3.271,45.83767,"April 26, 22",-0.03271
2022-04-25,46.2099991,47.1399994,46.1800003,47.0600014,46.6909218,3.59993E7,3.59993E7,0.48092,1.041,46.67031,"April 25, 22",0.01041
2022-04-22,47.4500008,47.6500015,46.5,46.5400009,46.1749992,2.82199E7,2.82199E7,-1.275,-2.687,46.775,"April 22, 22",-0.02687
2022-04-21,48.6199989,48.9000015,47.4000015,47.5,47.1274719,2.73169E7,2.73169E7,-1.49253,-3.07,47.80916,"April 21, 22",-0.0307
2022-04-20,48.3600006,48.75,47.9799995,48.1100006,47.7326889,2.27871E7,2.27871E7,-0.62731,-1.297,48.15423,"April 20, 22",-0.01297
2022-04-19,46.5999985,48.0,46.3400002,47.9300003,47.5541,3.14831E7,3.14831E7,0.9541,2.047,47.29803,"April 19, 22",0.02047
2022-04-18,45.5299988,46.8899994,45.5200005,46.6399994,46.2742157,2.55931E7,2.55931E7,0.74422,1.635,46.22807,"April 18, 22",0.01635
2022-04-14,46.75,46.75,45.6199989,45.6699982,45.311821,3.61818E7,3.61818E7,-1.43818,-3.076,45.89394,"April 14, 22",-0.03076
2022-04-13,46.75,47.2700005,46.5499992,47.0099983,46.6413116,2.21713E7,2.21713E7,-0.10869,-0.232,46.82044,"April 13, 22",-0.00232
2022-04-12,47.3199997,47.9099998,46.4099998,46.5,46.1353149,2.98614E7,2.98614E7,-1.18468,-2.504,46.81844,"April 12, 22",-0.02504
2022-04-11,46.9000015,47.2999992,46.5299988,46.5699997,46.2047653,3.03525E7,3.03525E7,-0.69524,-1.482,46.67825,"April 11, 22",-0.01482
2022-04-08,47.2799988,47.5800018,46.8499985,47.0200005,46.6512375,2.21673E7,2.21673E7,-0.62876,-1.33,47.02708,"April 08, 22",-0.0133
2022-04-07,47.4300003,47.9099998,46.7700005,47.5600014,47.1870003,2.4117E7,2.4117E7,-0.243,-0.512,47.289,"April 07, 22",-0.00512
2022-04-06,47.4399986,48.1699982,47.2400017,47.5400009,47.1671562,3.15187E7,3.15187E7,-0.27284,-0.575,47.52572,"April 06, 22",-0.00575
2022-04-05,48.8300018,48.9799995,48.0200005,48.1300011,47.7525291,2.57792E7,2.57792E7,-1.07747,-2.207,48.25084,"April 05, 22",-0.02207
2022-04-04,48.1699982,49.2299995,47.9199982,49.2000008,48.8141403,2.37849E7,2.37849E7,0.64414,1.337,48.65471,"April 04, 22",0.01337
2022-04-01,49.8300018,49.9000015,47.3300018,48.1100006,47.7326889,4.65986E7,4.65986E7,-2.09731,-4.209,48.3209,"April 01, 22",-0.04209
2022-03-31,51.2000008,51.2599983,49.5099983,49.5600014,49.1713181,4.36983E7,4.36983E7,-2.02868,-3.962,49.98044,"March 31, 22",-0.03962
2022-03-30,52.25,52.5099983,51.2200012,51.4300003,51.0266495,2.46233E7,2.46233E7,-1.22335,-2.341,51.58555,"March 30, 22",-0.02341
2022-03-29,52.0,52.2900009,51.2799988,52.25,51.8402176,2.73037E7,2.73037E7,-0.15978,-0.307,51.80341,"March 29, 22",-0.00307
2022-03-28,51.3600006,51.5699997,50.5600014,51.5099983,51.1060181,2.29324E7,2.29324E7,-0.25398,-0.495,51.07867,"March 28, 22",-0.00495
2022-03-25,50.6899986,51.9799995,50.4500008,51.8300018,51.4235153,3.32398E7,3.32398E7,0.73352,1.447,51.28451,"March 25, 22",0.01447
2022-03-24,48.6599998,51.6500015,48.5900002,51.6199989,51.2151566,5.16779E7,5.16779E7,2.55516,5.251,50.48505,"March 24, 22",0.05251
2022-03-23,48.4599991,49.5800018,48.0600014,48.2700005,47.8914337,3.71264E7,3.71264E7,-0.56857,-1.173,48.51048,"March 23, 22",-0.01173
2022-03-22,47.5,48.4700012,47.4000015,48.3899994,48.0104904,2.79233E7,2.79233E7,0.51049,1.075,47.96016,"March 22, 22",0.01075
2022-03-21,47.4599991,47.8899994,47.0699997,47.3899994,47.0183334,3.29109E7,3.29109E7,-0.44167,-0.931,47.32611,"March 21, 22",-0.00931
2022-03-18,46.8199997,47.5999985,46.3499985,47.4500008,47.0778656,4.62371E7,4.62371E7,0.25787,0.551,47.00929,"March 18, 22",0.00551
2022-03-17,46.3199997,47.2900009,45.7299995,47.1399994,46.7702942,2.8555E7,2.8555E7,0.45029,0.972,46.59676,"March 17, 22",0.00972
2022-03-16,45.2999992,46.6300011,45.2700005,46.6300011,46.2642937,3.88855E7,3.88855E7,0.96429,2.129,46.05477,"March 16, 22",0.02129
2022-03-15,44.5,44.9000015,44.0699997,44.8100014,44.4585686,3.44489E7,3.44489E7,-0.04143,-0.093,44.47619,"March 15, 22",-9.3E-4
2022-03-14,45.9000015,45.9799995,44.2999992,44.4000015,44.0517845,3.59939E7,3.59939E7,-1.84822,-4.027,44.77726,"March 14, 22",-0.04027
2022-03-11,47.1500015,47.2799988,45.7700005,45.8300018,45.4705696,2.70821E7,2.70821E7,-1.67943,-3.562,46.17352,"March 11, 22",-0.03562
2022-03-10,47.2900009,47.3100014,46.1599998,46.6599998,46.2940598,3.6456E7,3.6456E7,-0.99594,-2.106,46.58802,"March 10, 22",-0.02106
2022-03-09,48.4099998,48.4599991,46.8899994,47.6300011,47.2564507,3.60765E7,3.60765E7,-1.15355,-2.383,47.53548,"March 09, 22",-0.02383
2022-03-08,47.6899986,48.7200012,46.8899994,47.5,47.1274719,4.48139E7,4.48139E7,-0.56253,-1.18,47.57916,"March 08, 22",-0.0118
2022-03-07,48.0099983,48.5400009,47.5999985,47.6800003,47.3060608,4.38137E7,4.38137E7,-0.70394,-1.466,47.81535,"March 07, 22",-0.01466
2022-03-04,47.3699989,48.2700005,47.3699989,48.0699997,47.6930008,3.83107E7,3.83107E7,0.323,0.682,47.77767,"March 04, 22",0.00682
2022-03-03,48.1800003,48.5499992,47.6199989,47.9300003,47.5541,3.63899E7,3.63899E7,-0.6259,-1.299,47.90803,"March 03, 22",-0.01299
2022-03-02,47.5200005,48.9900017,47.4799995,48.8699989,48.4867249,4.69365E7,4.69365E7,0.96672,2.034,48.31891,"March 02, 22",0.02034
2022-03-01,47.5400009,47.9000015,46.2200012,46.8199997,46.4528046,5.3853E7,5.3853E7,-1.0872,-2.287,46.8576,"March 01, 22",-0.02287
2022-02-28,47.0,47.8199997,46.8499985,47.7000008,47.3259048,4.19461E7,4.19461E7,0.3259,0.693,47.33197,"February 28, 22",0.00693
2022-02-25,46.9300003,47.7900009,46.25,47.7099991,47.3358231,3.92663E7,3.92663E7,0.40582,0.865,47.12527,"February 25, 22",0.00865
2022-02-24,43.9000015,46.7900009,43.6300011,46.7200012,46.3535881,7.27401E7,7.27401E7,2.45359,5.589,45.5912,"February 24, 22",0.05589
2022-02-23,45.1699982,45.7099991,44.5499992,44.6500015,44.2998238,3.81767E7,3.81767E7,-0.87017,-1.926,44.85327,"February 23, 22",-0.01926
2022-02-22,44.6899986,45.4099998,43.8499985,44.6899986,44.3395081,5.70933E7,5.70933E7,-0.35049,-0.784,44.53317,"February 22, 22",-0.00784
2022-02-18,46.1899986,46.2099991,44.5099983,45.0400009,44.6867638,7.65201E7,7.65201E7,-1.50323,-3.254,45.13559,"February 18, 22",-0.03254
2022-02-17,47.8600006,48.2599983,47.3800011,47.5699997,47.1969223,3.20306E7,3.20306E7,-0.66308,-1.385,47.61231,"February 17, 22",-0.01385
2022-02-16,48.0600014,48.4900017,47.5999985,48.2299995,47.8517456,2.60229E7,2.60229E7,-0.20826,-0.433,47.98058,"February 16, 22",-0.00433
2022-02-15,47.7000008,48.4599991,47.1899986,48.4399986,48.0600967,3.58379E7,3.58379E7,0.3601,0.755,47.90336,"February 15, 22",0.00755
2022-02-14,47.9199982,48.1800003,47.1100006,47.5800018,47.2068443,2.84569E7,2.84569E7,-0.71315,-1.488,47.49895,"February 14, 22",-0.01488
2022-02-11,48.9500008,49.1100006,47.5,47.6300011,47.2564507,3.72082E7,3.72082E7,-1.69355,-3.46,47.95548,"February 11, 22",-0.0346
2022-02-10,49.1800003,49.9300003,48.7599983,48.8600006,48.4768066,3.27627E7,3.27627E7,-0.70319,-1.43,49.0556,"February 10, 22",-0.0143
2022-02-09,49.3300018,49.9700012,48.8300018,49.9099998,49.5185699,3.52173E7,3.52173E7,0.18857,0.382,49.43952,"February 09, 22",0.00382
2022-02-08,47.9799995,48.9399986,47.9000015,48.8100014,48.4271965,2.80512E7,2.80512E7,0.4472,0.932,48.4224,"February 08, 22",0.00932
2022-02-07,48.1300011,48.6599998,47.9599991,48.1800003,47.8021393,2.75585E7,2.75585E7,-0.32786,-0.681,48.14071,"February 07, 22",-0.00681
2022-02-04,47.8600006,48.2400017,47.1300011,48.0099983,47.6334686,3.24315E7,3.24315E7,-0.22653,-0.473,47.66782,"February 04, 22",-0.00473
2022-02-03,49.25,49.6899986,48.25,48.2799988,47.5392151,4.21458E7,4.21458E7,-1.71078,-3.474,48.49307,"February 03, 22",-0.03474
2022-02-02,48.25,49.5800018,48.0900002,49.5099983,48.7503433,3.79627E7,3.79627E7,0.50034,1.037,48.80678,"February 02, 22",0.01037
2022-02-01,48.7799988,49.0299988,48.3600006,48.9500008,48.1989365,3.53861E7,3.53861E7,-0.58106,-1.191,48.52965,"February 01, 22",-0.01191
2022-01-31,47.6800003,48.8699989,47.3100014,48.8199997,48.0709305,5.18284E7,5.18284E7,0.39093,0.82,48.08364,"January 31, 22",0.0082
2022-01-28,47.7099991,48.2000008,46.2999992,47.7299995,46.997654,6.19454E7,6.19454E7,-0.71235,-1.493,47.16588,"January 28, 22",-0.01493
2022-01-27,49.9799995,50.0600014,47.7799988,48.0499992,47.3127441,8.96428E7,8.96428E7,-2.66726,-5.337,48.38425,"January 27, 22",-0.05337
2022-01-26,51.1300011,52.7200012,50.75,51.6899986,50.8968925,5.48954E7,5.48954E7,-0.23311,-0.456,51.45563,"January 26, 22",-0.00456
2022-01-25,51.0099983,51.6199989,50.25,51.0,50.2174835,4.40954E7,4.40954E7,-0.79251,-1.554,50.69583,"January 25, 22",-0.01554
2022-01-24,51.4799995,52.1300011,49.8800011,51.9399986,51.1430588,6.41984E7,6.41984E7,-0.33694,-0.655,51.05102,"January 24, 22",-0.00655
2022-01-21,52.0800018,53.1300011,51.9500008,52.0400009,51.2415276,4.63724E7,4.63724E7,-0.83847,-1.61,52.10718,"January 21, 22",-0.0161
2022-01-20,53.8600006,54.0900002,51.9399986,52.0400009,51.2415276,2.85826E7,2.85826E7,-2.61847,-4.862,52.42384,"January 20, 22",-0.04862
2022-01-19,54.6300011,54.8499985,53.5600014,53.6199989,52.7972794,3.05951E7,3.05951E7,-1.83272,-3.355,53.73576,"January 19, 22",-0.03355
2022-01-18,55.3100014,55.6500015,54.6800003,54.7599983,53.9197884,3.53138E7,3.53138E7,-1.39021,-2.513,54.74993,"January 18, 22",-0.02513
2022-01-14,54.8499985,55.7700005,54.5299988,55.7000008,54.8453674,3.01515E7,3.01515E7,-0.00463,-0.008,55.04846,"January 14, 22",-8.0E-5
2022-01-13,56.0,56.2099991,54.7700005,54.9399986,54.0970268,2.96054E7,2.96054E7,-1.90297,-3.398,55.02568,"January 13, 22",-0.03398
2022-01-12,56.1399994,56.2799988,54.8100014,55.7400017,54.8847542,2.91368E7,2.91368E7,-1.25525,-2.236,55.32492,"January 12, 22",-0.02236
2022-01-11,55.5,56.0800018,54.7299995,55.9099998,55.0521431,3.97952E7,3.97952E7,-0.44786,-0.807,55.28738,"January 11, 22",-0.00807
2022-01-10,53.9700012,55.3100014,53.3100014,55.2099991,54.3628845,4.92608E7,4.92608E7,0.39288,0.728,54.32763,"January 10, 22",0.00728
2022-01-07,54.1899986,54.3899994,53.1500015,53.4399986,52.6200409,3.07172E7,3.07172E7,-1.56996,-2.897,53.38668,"January 07, 22",-0.02897
2022-01-06,54.6100006,54.6699982,53.4199982,54.0099983,53.1812935,3.57579E7,3.57579E7,-1.42871,-2.616,53.7571,"January 06, 22",-0.02616
2022-01-05,54.1899986,56.1699982,53.8300018,53.8699989,53.0434456,5.91093E7,5.91093E7,-1.14655,-2.116,54.34782,"January 05, 22",-0.02116
2022-01-04,53.5699997,53.9399986,52.6500015,53.1399994,52.324646,4.56814E7,4.56814E7,-1.24535,-2.325,52.97155,"January 04, 22",-0.02325
2022-01-03,51.6500015,53.2299995,51.5999985,53.2099991,52.3935699,3.38576E7,3.38576E7,0.74357,1.44,52.40786,"January 03, 22",0.0144
2021-12-31,51.8899994,52.1599998,51.4599991,51.5,50.7098083,1.6319E7,1.6319E7,-1.18019,-2.274,51.44327,"December 31, 21",-0.02274
2021-12-30,51.9199982,52.1399994,51.6500015,51.7400017,50.9461288,1.83594E7,1.83594E7,-0.97387,-1.876,51.57871,"December 30, 21",-0.01876
2021-12-29,51.8100014,52.1399994,51.6599998,51.8300018,51.0347481,1.41748E7,1.41748E7,-0.77525,-1.496,51.61158,"December 29, 21",-0.01496
2021-12-28,51.9300003,52.1199989,51.6300011,51.7599983,50.9658203,1.92904E7,1.92904E7,-0.96418,-1.857,51.57194,"December 28, 21",-0.01857
2021-12-27,51.3499985,52.0600014,51.2999992,51.9399986,51.1430588,2.09854E7,2.09854E7,-0.20694,-0.403,51.50102,"December 27, 21",-0.00403
2021-12-23,51.0800018,51.7299995,51.0499992,51.3100014,50.5227242,2.51982E7,2.51982E7,-0.55728,-1.091,51.10091,"December 23, 21",-0.01091
2021-12-22,50.6399994,51.0200005,50.2099991,50.9700012,50.1879425,2.33079E7,2.33079E7,-0.45206,-0.893,50.47265,"December 22, 21",-0.00893
2021-12-21,49.9399986,50.8400002,49.9399986,50.7700005,49.9910126,3.19563E7,3.19563E7,0.05101,0.102,50.257,"December 21, 21",0.00102
2021-12-20,49.9099998,50.1300011,48.9599991,49.5999985,48.8389587,3.01403E7,3.01403E7,-1.07104,-2.146,49.30965,"December 20, 21",-0.02146
2021-12-17,50.5900002,51.0200005,50.0099983,50.6199989,49.8433113,5.01023E7,5.01023E7,-0.74669,-1.476,50.2911,"December 17, 21",-0.01476
2021-12-16,50.7400017,51.4000015,50.5800018,50.8300018,50.0500946,3.31323E7,3.31323E7,-0.68991,-1.36,50.6767,"December 16, 21",-0.0136
2021-12-15,49.8699989,50.7799988,49.3300018,50.6699982,49.8925438,3.25903E7,3.25903E7,0.02254,0.045,50.00085,"December 15, 21",4.5E-4
2021-12-14,49.8199997,50.2700005,49.3199997,49.7000008,48.9374275,3.41204E7,3.41204E7,-0.88257,-1.772,49.50914,"December 14, 21",-0.01772
2021-12-13,50.8499985,51.0200005,49.9500008,50.0,49.2328262,3.57269E7,3.57269E7,-1.61717,-3.18,50.06761,"December 13, 21",-0.0318
2021-12-10,50.8400002,51.0699997,50.0499992,50.5900002,49.8137703,2.37836E7,2.37836E7,-1.02623,-2.019,50.31126,"December 10, 21",-0.02019
2021-12-09,51.2999992,51.5900002,50.4300003,50.4799995,49.7054596,3.16942E7,3.16942E7,-1.59454,-3.108,50.57515,"December 09, 21",-0.03108
2021-12-08,52.5699997,52.8800011,51.3800011,51.75,50.9559708,3.71434E7,3.71434E7,-1.61403,-3.07,51.73866,"December 08, 21",-0.0307
2021-12-07,54.6599998,55.0,52.2099991,52.5699997,51.7633896,9.17315E7,9.17315E7,-2.89661,-5.299,52.99113,"December 07, 21",-0.05299
2021-12-06,49.4799995,51.2099991,49.1800003,50.9900017,50.2076378,4.0336E7,4.0336E7,0.72764,1.471,50.19921,"December 06, 21",0.01471
2021-12-03,49.6800003,50.0600014,48.7599983,49.25,48.4943314,3.22249E7,3.22249E7,-1.18567,-2.387,49.10478,"December 03, 21",-0.02387
2021-12-02,48.6100006,49.7900009,48.3300018,49.5,48.7404976,3.72408E7,3.72408E7,0.1305,0.268,48.9535,"December 02, 21",0.00268
2021-12-01,49.8400002,50.3100014,48.5200005,48.5999985,47.8543053,3.50935E7,3.50935E7,-1.98569,-3.984,48.89477,"December 01, 21",-0.03984
2021-11-30,49.5,50.4000015,48.6800003,49.2000008,48.4450989,4.94608E7,4.94608E7,-1.0549,-2.131,49.17503,"November 30, 21",-0.02131
2021-11-29,49.2999992,50.1300011,48.7200012,50.0,49.2328262,3.14789E7,3.14789E7,-0.06717,-0.136,49.36094,"November 29, 21",-0.00136
2021-11-26,48.9000015,49.1800003,48.1199989,48.7799988,48.0315399,2.5269E7,2.5269E7,-0.86846,-1.776,48.44385,"November 26, 21",-0.01776
2021-11-24,48.8600006,49.7799988,48.6300011,49.7599983,48.9965057,2.60358E7,2.60358E7,0.13651,0.279,49.1355,"November 24, 21",0.00279
2021-11-23,50.1599998,50.4500008,48.6399994,49.0999985,48.3466301,4.47133E7,4.47133E7,-1.81337,-3.615,49.14554,"November 23, 21",-0.03615
2021-11-22,49.5499992,50.8499985,49.4099998,49.8300018,49.0654373,3.33896E7,3.33896E7,-0.48456,-0.978,49.77515,"November 22, 21",-0.00978
2021-11-19,49.5999985,49.7299995,49.2400017,49.5200005,48.7601891,2.76076E7,2.76076E7,-0.83981,-1.693,49.2434,"November 19, 21",-0.01693
2021-11-18,50.2400017,50.2400017,48.9700012,49.6800003,48.9177361,3.06582E7,3.06582E7,-1.32227,-2.632,49.37591,"November 18, 21",-0.02632
2021-11-17,50.5999985,50.9399986,49.9799995,50.2299995,49.4592972,2.35469E7,2.35469E7,-1.1407,-2.254,50.12643,"November 17, 21",-0.02254
2021-11-16,50.3699989,51.1500015,50.3400002,50.6100006,49.8334656,3.09278E7,3.09278E7,-0.53653,-1.065,50.44116,"November 16, 21",-0.01065
2021-11-15,50.4099998,50.6300011,50.1199989,50.3199997,49.5479126,2.46958E7,2.46958E7,-0.86209,-1.71,50.0993,"November 15, 21",-0.0171
2021-11-12,50.5999985,50.9000015,50.1800003,50.3100014,49.5380707,2.38848E7,2.38848E7,-1.06193,-2.099,50.20602,"November 12, 21",-0.02099
2021-11-11,51.0099983,51.0699997,50.4099998,50.5299988,49.7546921,2.542E7,2.542E7,-1.25531,-2.461,50.41156,"November 11, 21",-0.02461
2021-11-10,50.9799995,51.3899994,50.7099991,50.7599983,49.9811592,2.50407E7,2.50407E7,-0.99884,-1.959,50.69372,"November 10, 21",-0.01959
2021-11-09,51.5400009,51.7700005,50.7700005,51.2000008,50.4144135,2.25084E7,2.25084E7,-1.12559,-2.184,50.9848,"November 09, 21",-0.02184
2021-11-08,51.4599991,51.9900017,51.0600014,51.5499992,50.7590408,3.16478E7,3.16478E7,-0.70096,-1.362,51.26968,"November 08, 21",-0.01362
2021-11-05,50.5499992,51.5800018,50.5400009,50.9199982,50.1387062,3.68162E7,3.68162E7,-0.41129,-0.814,50.7529,"November 05, 21",-0.00814
2021-11-04,50.2400017,50.3499985,49.7299995,50.3100014,49.5380707,2.4806E7,2.4806E7,-0.70193,-1.397,49.87269,"November 04, 21",-0.01397
2021-11-03,49.9300003,50.4500008,49.7099991,50.3899994,49.2741776,2.39621E7,2.39621E7,-0.65582,-1.313,49.81139,"November 03, 21",-0.01313
2021-11-02,49.6100006,49.9000015,49.2299995,49.8600006,48.7559166,2.71933E7,2.71933E7,-0.85408,-1.722,49.29531,"November 02, 21",-0.01722
2021-11-01,49.4000015,49.5999985,49.0,49.5499992,48.4527779,2.80137E7,2.80137E7,-0.94722,-1.917,49.01759,"November 01, 21",-0.01917
2021-10-29,48.0999985,49.2799988,47.9199982,49.0,47.9149551,4.2301E7,4.2301E7,-0.18504,-0.385,48.37165,"October 29, 21",-0.00385
2021-10-28,48.1399994,48.3600006,47.8800011,48.0800018,47.0153351,3.13172E7,3.13172E7,-1.12466,-2.336,47.75178,"October 28, 21",-0.02336
2021-10-27,48.5200005,48.8199997,47.8699989,47.8899994,46.8295364,4.10815E7,4.10815E7,-1.69046,-3.484,47.83985,"October 27, 21",-0.03484
2021-10-26,49.4000015,49.4399986,47.9300003,48.2799988,47.2109032,6.84054E7,6.84054E7,-2.1891,-4.431,48.19363,"October 26, 21",-0.04431
2021-10-25,49.8300018,50.0699997,49.3100014,49.4099998,48.3158798,4.31788E7,4.31788E7,-1.51412,-3.039,49.23196,"October 25, 21",-0.03039
2021-10-22,50.3899994,50.5499992,49.1399994,49.4599991,48.3647728,1.099719E8,1.099719E8,-2.02523,-4.019,49.35159,"October 22, 21",-0.04019
2021-10-21,54.9300003,56.0699997,54.8300018,56.0,54.7599564,3.83909E7,3.83909E7,-0.17004,-0.31,55.21999,"October 21, 21",-0.0031
2021-10-20,55.25,55.4900017,55.0800018,55.3699989,54.1439018,1.68503E7,1.68503E7,-1.1061,-2.002,54.90464,"October 20, 21",-0.02002
2021-10-19,54.6300011,55.2200012,54.3699989,55.2099991,53.9874458,1.83929E7,1.83929E7,-0.64256,-1.176,54.52582,"October 19, 21",-0.01176
2021-10-18,54.1899986,54.5600014,53.7200012,54.4700012,53.2638359,2.24076E7,2.24076E7,-0.92616,-1.709,53.84795,"October 18, 21",-0.01709
2021-10-15,54.2000008,54.4900017,53.8100014,54.4599991,53.254055,2.52311E7,2.52311E7,-0.94595,-1.745,53.85135,"October 15, 21",-0.01745
2021-10-14,52.9000015,54.0,52.7299995,53.9000015,52.7064552,2.65867E7,2.65867E7,-0.19355,-0.366,53.14548,"October 14, 21",-0.00366
2021-10-13,52.3800011,52.5800018,51.8699989,52.2599983,51.1027718,1.8534E7,1.8534E7,-1.27723,-2.438,51.85092,"October 13, 21",-0.02438
